Datetime,Clear Sky Surface Shortwave Downward Irradiance,All Sky Surface Shortwave Downward Irradiance,Temperature at 2 Meters (C),Wind Speed at 10 Meters (m/s),Relative Humidity at 2 Meters (%),Hour,Month,DayOfYear,Hour_Sin,Hour_Cos,Month_Sin,Month_Cos,Cloud_Effect,Lag_24h,Lag_48h,Rolling_Mean_24h,Fitted_SARIMAX,Residuals,Scaled_Residuals
2024-03-18 13:00:00,0.7625209346837866,764.7,0.7347135291285506,0.2345403899721448,0.11522241871854172,13,3,78,-0.2588190451025208,-0.9659258262890684,1.0,6.123233995736766e-17,0.1999999999999318,823.47,693.97,259.0175,765.2328093514125,-0.5328093514124248,0.5395135408367953
2024-03-18 14:00:00,0.631679161017625,633.38,0.7168993740972557,0.2551532033426184,0.12134403482519385,14,3,78,-0.4999999999999997,-0.8660254037844388,1.0,6.123233995736766e-17,0.2699999999999818,662.6,615.5,257.8,641.2334408659818,-7.853440865981838,0.5244288097880597
2024-03-18 15:00:00,0.4267186378499083,427.77,0.6750120365912374,0.2724233983286908,0.148007073867501,15,3,78,-0.7071067811865471,-0.7071067811865479,1.0,6.123233995736766e-17,0.2800000000000295,447.83,429.52,256.9641666666667,446.7246749923068,-18.95467499230682,0.5015538527886012
2024-03-18 16:00:00,0.19808198420926706,198.55,0.6071256620125179,0.28077994428969355,0.20350972656781385,16,3,78,-0.8660254037844384,-0.5000000000000004,1.0,6.123233995736766e-17,0.1499999999999772,211.27,203.07,256.43416666666667,218.88593088433475,-20.335930884334743,0.49870766751083445
2024-03-18 17:00:00,0.021134061727410478,21.2,0.49542609532980253,0.2512534818941504,0.33179159298054683,17,3,78,-0.9659258262890684,-0.2588190451025206,1.0,6.123233995736766e-17,0.0,27.35,22.62,256.17791666666665,33.08506242896652,-11.885062428966524,0.5161213397498708
2024-03-18 18:00:00,0.0,0.0,0.4111699566682715,0.23899721448467962,0.4663311114134131,18,3,78,-1.0,-1.8369701987210294e-16,1.0,6.123233995736766e-17,0.0,0.0,0.0,256.17791666666665,-9.285272559847272,9.285272559847272,0.5597444628209239
2024-03-18 19:00:00,0.0,0.0,0.3644679826673086,0.21448467966573814,0.563732825465923,19,3,78,-0.9659258262890684,0.2588190451025203,1.0,6.123233995736766e-17,0.0,0.0,0.0,256.17791666666665,0.39746312369935133,-0.39746312369935133,0.5397924322738864
2024-03-18 20:00:00,0.0,0.0,0.3302840635532017,0.181058495821727,0.6348796082165692,20,3,78,-0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,0.0,0.0,0.0,256.17791666666665,-0.7021855609095295,0.7021855609095295,0.5420583439814225
2024-03-18 21:00:00,0.0,0.0,0.3033220991815119,0.15933147632311975,0.6856210039450414,21,3,78,-0.7071067811865477,0.7071067811865474,1.0,6.123233995736766e-17,0.0,0.0,0.0,256.17791666666665,-0.8066620068035393,0.8066620068035393,0.5422736258302769
2024-03-18 22:00:00,0.0,0.0,0.2826191622532498,0.14986072423398325,0.7218065569310297,22,3,78,-0.5000000000000004,0.8660254037844384,1.0,6.123233995736766e-17,0.0,0.0,0.0,256.17791666666665,-1.2178473779477743,1.2178473779477743,0.5431209052927852
2024-03-18 23:00:00,0.0,0.0,0.2638420799229658,0.147075208913649,0.7486056318868182,23,3,78,-0.2588190451025215,0.965925826289068,1.0,6.123233995736766e-17,0.0,0.0,0.0,256.17791666666665,-1.5057579620308268,1.5057579620308268,0.5437141674612653
2024-03-19 00:00:00,0.0,0.0,0.24795377948964858,0.1481894150417827,0.7673785879472179,0,3,79,0.0,1.0,1.0,6.123233995736766e-17,0.0,0.0,0.0,256.17791666666665,-1.4737598628713537,1.4737598628713537,0.5436482328873244
2024-03-19 01:00:00,0.0,0.0,0.23302840635532018,0.14874651810584955,0.7846551489593252,1,3,79,0.2588190451025207,0.9659258262890684,1.0,6.123233995736766e-17,0.0,0.0,0.0,256.17791666666665,-1.6479615283626252,1.6479615283626252,0.5440071889783321
2024-03-19 02:00:00,0.0,0.0,0.2209918151179585,0.14651810584958214,0.7996190994422527,2,3,79,0.4999999999999999,0.8660254037844387,1.0,6.123233995736766e-17,0.0,0.0,0.0,256.17791666666665,-1.0300868474116491,1.0300868474116491,0.5427340101049768
2024-03-19 03:00:00,0.0,0.0,0.21088107847857496,0.1409470752089136,0.8132226907903686,3,3,79,0.7071067811865475,0.7071067811865476,1.0,6.123233995736766e-17,0.0,0.0,0.0,256.17791666666665,-0.7931676589058974,0.7931676589058974,0.5422458196760799
2024-03-19 04:00:00,0.0,0.0,0.2031776600866636,0.1364902506963788,0.8253298870901917,4,3,79,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,0.0,0.0,0.0,256.17791666666665,-0.9070867707809889,0.9070867707809889,0.5424805588731734
2024-03-19 05:00:00,0.0,0.0,0.1949927780452575,0.13147632311977714,0.8409740171405251,5,3,79,0.9659258262890684,0.2588190451025207,1.0,6.123233995736766e-17,0.0,0.0,0.0,256.17791666666665,-1.3915843793263925,1.3915843793263925,0.543478903907221
2024-03-19 06:00:00,0.09033814498763858,88.75,0.27587867116032727,0.1459610027855153,0.7381308665487689,6,3,79,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,1.8700000000000043,85.38,92.85,256.3183333333333,80.98215408488228,7.767845915117718,0.5566176871081491
2024-03-19 07:00:00,0.2931055108062844,280.0,0.37746750120365913,0.17493036211699162,0.5869949666712012,7,3,79,0.9659258262890684,-0.2588190451025206,1.0,6.123233995736766e-17,14.019999999999982,272.75,288.62,256.6204166666667,262.1067226519714,17.89327734802862,0.5774819267046776
2024-03-19 08:00:00,0.5227490230480899,486.52,0.4901299951853634,0.18941504178272978,0.3972248673649843,8,3,79,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17,37.860000000000014,472.33,489.23,257.21166666666664,477.9514402213599,8.568559778640065,0.5582676203487704
2024-03-19 09:00:00,0.7208509450514395,705.38,0.5955705344246508,0.21058495821727016,0.2542511222962862,9,3,79,0.7071067811865476,-0.7071067811865475,1.0,6.123233995736766e-17,17.720000000000027,688.58,680.35,257.91166666666663,662.6473059683451,42.73269403165489,0.6286654781966851
2024-03-19 10:00:00,0.8584217242204323,849.25,0.6677900818488202,0.23398328690807796,0.18201605223779072,10,3,79,0.4999999999999999,-0.8660254037844387,1.0,6.123233995736766e-17,11.850000000000025,860.38,841.85,257.4479166666667,837.3494576045358,11.900542395464186,0.5651334298808884
2024-03-19 11:00:00,0.9385716564319324,936.53,0.7106403466538275,0.2612813370473537,0.1422935655012923,11,3,79,0.258819045102521,-0.9659258262890682,1.0,6.123233995736766e-17,4.970000000000027,832.3,938.8,261.7908333333333,904.8621148765807,31.667885123419296,0.6058655781943143
2024-03-19 12:00:00,0.8364203684504347,837.88,0.7279730380356281,0.2891364902506963,0.12324853761393006,12,3,79,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,1.1499999999999773,890.95,913.17,259.57958333333335,851.4416141617986,-13.561614161798616,0.5126666744073071
2024-03-19 13:00:00,0.8372378180078156,811.1,0.7217140105922003,0.3114206128133704,0.1231125017004489,13,3,79,-0.2588190451025208,-0.9659258262890684,1.0,6.123233995736766e-17,28.75,764.7,823.47,261.5129166666666,814.4726375255595,-3.372637525559526,0.5336618538414349
2024-03-19 14:00:00,0.618789377143313,620.17,0.6937891189215214,0.31866295264623956,0.13794041626989523,14,3,79,-0.4999999999999997,-0.8660254037844388,1.0,6.123233995736766e-17,0.5500000000000682,633.38,662.6,260.9625,620.0455101724181,0.12448982758189686,0.5408679569570373
2024-03-19 15:00:00,0.430756041151607,431.27,0.6461242176215695,0.3147632311977715,0.1703169636784111,15,3,79,-0.7071067811865471,-0.7071067811865479,1.0,6.123233995736766e-17,0.8300000000000409,427.77,447.83,261.1083333333333,450.397122547648,-19.127122547648014,0.5011985111780917
2024-03-19 16:00:00,0.20446207831565516,204.82,0.5753490611458835,0.3002785515320334,0.23343762753366892,16,3,79,-0.8660254037844384,-0.5000000000000004,1.0,6.123233995736766e-17,0.2800000000000011,198.55,211.27,261.3695833333333,225.53975871341683,-20.719758713416837,0.4979167603931629
2024-03-19 17:00:00,0.02309793444453306,23.17,0.4713529128550794,0.24958217270194985,0.3648483199564685,17,3,79,-0.9659258262890684,-0.2588190451025206,1.0,6.123233995736766e-17,0.0,21.2,27.35,261.45166666666665,39.016207954629074,-15.846207954629072,0.5079590910721984
2024-03-19 18:00:00,0.0,0.0,0.39094848338950416,0.22005571030640664,0.5097265678139029,18,3,79,-1.0,-1.8369701987210294e-16,1.0,6.123233995736766e-17,0.0,0.0,0.0,261.45166666666665,-7.739139141354261,7.739139141354261,0.5565585345663722
2024-03-19 19:00:00,0.0,0.0,0.347135291285508,0.21504178272980498,0.6165147598966128,19,3,79,-0.9659258262890684,0.2588190451025203,1.0,6.123233995736766e-17,0.0,0.0,0.0,261.45166666666665,-2.914329489580582,2.914329489580582,0.5466166387321806
2024-03-19 20:00:00,0.0,0.0,0.3153586904188733,0.20891364902506962,0.6943273024078358,20,3,79,-0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,0.0,0.0,0.0,261.45166666666665,-3.749942726753649,3.749942726753649,0.5483384848486574
2024-03-19 21:00:00,0.0,0.0,0.29224843524313904,0.20501392757660164,0.7422119439532036,21,3,79,-0.7071067811865477,0.7071067811865474,1.0,6.123233995736766e-17,0.0,0.0,0.0,261.45166666666665,-2.4136644223778605,2.4136644223778605,0.5455849793911498
2024-03-19 22:00:00,0.0,0.0,0.27058257101588834,0.20278551532033423,0.7696911984763977,22,3,79,-0.5000000000000004,0.8660254037844384,1.0,6.123233995736766e-17,0.0,0.0,0.0,261.45166666666665,-2.7173294549900273,2.7173294549900273,0.5462107048270965
2024-03-19 23:00:00,0.0,0.0,0.24939817043813195,0.19944289693593312,0.7896884777581281,23,3,79,-0.2588190451025215,0.965925826289068,1.0,6.123233995736766e-17,0.0,0.0,0.0,261.45166666666665,-2.474588607820504,2.474588607820504,0.5457105184173849
2024-03-20 00:00:00,0.0,0.0,0.22821376986037556,0.1927576601671309,0.8072371105971976,0,3,80,0.0,1.0,1.0,6.123233995736766e-17,0.0,0.0,0.0,261.45166666666665,-2.38417485054109,2.38417485054109,0.5455242138330125
2024-03-20 01:00:00,0.0,0.0,0.2094366875300916,0.18050139275766014,0.82043259420487,1,3,80,0.2588190451025207,0.9659258262890684,1.0,6.123233995736766e-17,0.0,0.0,0.0,261.45166666666665,-1.557288570499276,1.557288570499276,0.5438203502909812
2024-03-20 02:00:00,0.0,0.0,0.19595570534424656,0.16155988857938716,0.82628213848456,2,3,80,0.4999999999999999,0.8660254037844387,1.0,6.123233995736766e-17,0.0,0.0,0.0,261.45166666666665,-0.3789350171009289,0.3789350171009289,0.5413922610751861
2024-03-20 03:00:00,0.0,0.0,0.18969667790081857,0.14540389972144843,0.8270983539654468,3,3,80,0.7071067811865475,0.7071067811865476,1.0,6.123233995736766e-17,0.0,0.0,0.0,261.45166666666665,-0.10874512980159956,0.10874512980159956,0.5408355137817474
2024-03-20 04:00:00,0.0,0.0,0.181993259508907,0.1387186629526462,0.8374370833900149,4,3,80,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,0.0,0.0,0.0,261.45166666666665,-1.7200755629561648,1.7200755629561648,0.5441557855597224
2024-03-20 05:00:00,0.0,0.0,0.17428984111699564,0.1409470752089136,0.8498163515168005,5,3,80,0.9659258262890684,0.2588190451025207,1.0,6.123233995736766e-17,0.0,0.0,0.0,261.45166666666665,-2.3387610988595675,2.3387610988595675,0.5454306352628213
2024-03-20 06:00:00,0.11880931493739533,105.95,0.26432354357246035,0.16378830083565457,0.7272479934702762,6,3,80,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,13.230000000000004,88.75,85.38,262.1683333333333,104.86750372967701,1.0824962703229914,0.5428420038002563
2024-03-20 07:00:00,0.3479145067389744,297.5,0.36350505536831956,0.19554317548746514,0.5863147871037955,7,3,80,0.9659258262890684,-0.2588190451025206,1.0,6.123233995736766e-17,51.5,280.0,272.75,262.8975,299.06689992699205,-1.5668999269920505,0.5373827167157333
2024-03-20 08:00:00,0.5831804769120345,508.27,0.44824265767934535,0.18830083565459607,0.4757175894436132,8,3,80,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17,76.73000000000002,486.52,472.33,263.80375,494.73231921085994,13.53768078914004,0.5685068809703211
2024-03-20 09:00:00,0.777793284950953,693.42,0.5320173326913819,0.19108635097493035,0.37736362399673506,9,3,80,0.7071067811865476,-0.7071067811865475,1.0,6.123233995736766e-17,86.80000000000007,705.38,688.58,263.30541666666664,685.4562758588362,7.963724141163766,0.5570213094394093
2024-03-20 10:00:00,0.9105789935401547,844.0,0.5994222436206066,0.20724233983286905,0.300231261052918,10,3,80,0.4999999999999999,-0.8660254037844387,1.0,6.123233995736766e-17,69.41999999999996,849.25,860.38,263.08666666666664,810.3095342918717,33.69046570812827,0.6100332629198749
2024-03-20 11:00:00,0.9494178164127921,888.28,0.643716899374097,0.23119777158774368,0.2509862603727384,11,3,80,0.258819045102521,-0.9659258262890682,1.0,6.123233995736766e-17,64.10000000000002,936.53,832.3,261.07625,887.1840057490587,1.0959942509413167,0.542869817439957
2024-03-20 12:00:00,0.932091873355132,898.4,0.6682715454983149,0.26183844011142055,0.22772411916746016,12,3,80,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,36.60000000000002,837.88,890.95,263.59791666666666,862.2952272563723,36.10477274362768,0.6150081304879389
2024-03-20 13:00:00,0.8338184863226732,776.75,0.6687530091478092,0.28857938718662945,0.23221330431233844,13,3,80,-0.2588190451025208,-0.9659258262890684,1.0,6.123233995736766e-17,59.66999999999996,811.1,764.7,262.1666666666667,814.5373024669807,-37.78730246698069,0.46274775800960555
2024-03-20 14:00:00,0.6663410160299864,646.28,0.6446798266730861,0.3064066852367687,0.2571078764793906,14,3,80,-0.4999999999999997,-0.8660254037844388,1.0,6.123233995736766e-17,22.139999999999983,620.17,633.38,263.2545833333333,616.4873007250224,29.792699274977622,0.6020016117955355
2024-03-20 15:00:00,0.44855052237020493,432.48,0.5999037072701011,0.313091922005571,0.3003672969663992,15,3,80,-0.7071067811865471,-0.7071067811865479,1.0,6.123233995736766e-17,17.46999999999997,431.27,427.77,263.305,463.88150779309535,-31.401507793095334,0.4759061849836034
2024-03-20 16:00:00,0.2117892176409602,201.15,0.5334617236398652,0.3114206128133704,0.371242007890083,16,3,80,-0.8660254037844384,-0.5000000000000004,1.0,6.123233995736766e-17,11.299999999999985,204.82,198.55,263.15208333333334,213.43556310597845,-12.28556310597844,0.5152960769312824
2024-03-20 17:00:00,0.02774344046574687,27.0,0.44679826673086176,0.3069637883008356,0.484151816079445,17,3,80,-0.9659258262890684,-0.2588190451025206,1.0,6.123233995736766e-17,0.8299999999999983,23.17,21.2,263.31166666666667,32.32385419827135,-5.3238541982713485,0.5296412200112677
2024-03-20 18:00:00,0.0,0.0,0.3837265286470871,0.3041782729805014,0.5950210855665896,18,3,80,-1.0,-1.8369701987210294e-16,1.0,6.123233995736766e-17,0.0,0.0,0.0,263.31166666666667,-6.147226747862948,6.147226747862948,0.5532782751705573
2024-03-20 19:00:00,0.0,0.0,0.3485796822339914,0.2908077994428969,0.6702489457216705,19,3,80,-0.9659258262890684,0.2588190451025203,1.0,6.123233995736766e-17,0.0,0.0,0.0,263.31166666666667,-1.5762278145132287,1.5762278145132287,0.5438593760774381
2024-03-20 20:00:00,0.0,0.0,0.3278767453057295,0.27910863509749306,0.7181335872670385,20,3,80,-0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,0.0,0.0,0.0,263.31166666666667,-1.7252657957450257,1.7252657957450257,0.5441664804383738
2024-03-20 21:00:00,0.0,0.0,0.3129513721714009,0.26852367688022283,0.7505101346755543,21,3,80,-0.7071067811865477,0.7071067811865474,1.0,6.123233995736766e-17,0.0,0.0,0.0,263.31166666666667,-1.1709698441104592,1.1709698441104592,0.5430243104855262
2024-03-20 22:00:00,0.0,0.0,0.301396244583534,0.25403899721448464,0.7695551625629167,22,3,80,-0.5000000000000004,0.8660254037844384,1.0,6.123233995736766e-17,0.0,0.0,0.0,263.31166666666667,-0.2712317245397564,0.2712317245397564,0.5411703300576072
2024-03-20 23:00:00,0.0,0.0,0.2932113625421281,0.23899721448467962,0.7764929941504557,23,3,80,-0.2588190451025215,0.965925826289068,1.0,6.123233995736766e-17,0.0,0.0,0.0,263.31166666666667,0.22337414392180577,-0.22337414392180577,0.5401511561672099
2024-03-21 00:00:00,0.0,0.0,0.2893596533461723,0.22061281337047348,0.7737722758808325,0,3,81,0.0,1.0,1.0,6.123233995736766e-17,0.0,0.0,0.0,263.31166666666667,1.3532045680912042,-1.3532045680912042,0.5378230526360658
2024-03-21 01:00:00,0.0,0.0,0.2864708714492056,0.20222841225626736,0.7702353421303225,1,3,81,0.2588190451025207,0.9659258262890684,1.0,6.123233995736766e-17,0.0,0.0,0.0,263.31166666666667,1.142267635331157,-1.142267635331157,0.5382577046046285
2024-03-21 02:00:00,0.0,0.0,0.28165623495426095,0.1821727019498607,0.7735002040538701,2,3,81,0.4999999999999999,0.8660254037844387,1.0,6.123233995736766e-17,0.0,0.0,0.0,263.31166666666667,0.8801980554997257,-0.8801980554997257,0.5387977193724727
2024-03-21 03:00:00,0.0,0.0,0.27298988926336054,0.16991643454038993,0.7828866820840701,3,3,81,0.7071067811865475,0.7071067811865476,1.0,6.123233995736766e-17,0.0,0.0,0.0,263.31166666666667,-0.6507528099333788,0.6507528099333788,0.5419523627946864
2024-03-21 04:00:00,0.0,0.0,0.2720269619643717,0.16880222841225623,0.7789416405931167,4,3,81,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,0.0,0.0,0.0,263.31166666666667,0.23221804404817004,-0.23221804404817004,0.5401329326226205
2024-03-21 05:00:00,0.0,0.0,0.27106403466538287,0.16991643454038993,0.7811182152088152,5,3,81,0.9659258262890684,0.2588190451025207,1.0,6.123233995736766e-17,0.0,0.0,0.0,263.31166666666667,-0.22730365756147997,0.22730365756147997,0.5410798128563877
2024-03-21 06:00:00,0.1056404019459287,94.05,0.3346172363986518,0.23175487465181055,0.6922867637056183,6,3,81,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,11.920000000000002,105.95,88.75,262.81583333333333,84.85181617494551,9.198183825054485,0.5595650097041936
2024-03-21 07:00:00,0.32147699178562883,281.27,0.41020702936928244,0.2629526462395543,0.5778805604679635,7,3,81,0.9659258262890684,-0.2588190451025206,1.0,6.123233995736766e-17,41.21000000000004,297.5,280.0,262.1395833333333,272.0841651983367,9.185834801663304,0.5595395635802903
2024-03-21 08:00:00,0.5531740968179281,500.62,0.4814636494944632,0.2707520891364902,0.48823289348387966,8,3,81,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17,54.27999999999997,508.27,486.52,261.8208333333333,474.67564920960433,25.944350790395674,0.5940717902007462
2024-03-21 09:00:00,0.748016189488795,678.2,0.5459797785267212,0.275208913649025,0.4213032240511495,9,3,81,0.7071067811865476,-0.7071067811865475,1.0,6.123233995736766e-17,72.14999999999998,693.42,705.38,261.18666666666667,668.9243790078763,9.275620992123777,0.5597245750143847
2024-03-21 10:00:00,0.8822772948400989,809.85,0.5984593163216175,0.28077994428969355,0.3667528227452047,10,3,81,0.4999999999999999,-0.8660254037844387,1.0,6.123233995736766e-17,75.17999999999995,844.0,849.25,259.76375,794.2195750079464,15.630424992053577,0.5728191432924887
2024-03-21 11:00:00,0.9413430098093947,876.22,0.633124699085219,0.28690807799442897,0.32580601278737586,11,3,81,0.258819045102521,-0.9659258262890682,1.0,6.123233995736766e-17,68.05999999999995,888.28,936.53,259.26125,859.2944679207988,16.925532079201275,0.5754878122522709
2024-03-21 12:00:00,0.9245155116037961,894.53,0.6490129995185364,0.2930362116991643,0.3059447694191266,12,3,81,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,32.870000000000005,898.4,837.88,259.1,865.898248235161,28.63175176483901,0.599609389086704
2024-03-21 13:00:00,0.8291331047132946,786.75,0.6446798266730861,0.2969359331476322,0.3068970208134948,13,3,81,-0.2588190451025208,-0.9659258262890684,1.0,6.123233995736766e-17,44.97000000000003,776.75,811.1,259.5166666666667,806.815877820088,-20.065877820087962,0.49926413286972354
2024-03-21 14:00:00,0.5696427147300422,567.5,0.6249398170438133,0.3025069637883008,0.3196843966807237,14,3,81,-0.4999999999999997,-0.8660254037844388,1.0,6.123233995736766e-17,3.919999999999959,646.28,620.17,256.2341666666667,566.2397104825537,1.2602895174462674,0.5432083606247732
2024-03-21 15:00:00,0.4001016827498206,398.38,0.5849783341357725,0.3114206128133704,0.3523330159162019,15,3,81,-0.7071067811865471,-0.7071067811865479,1.0,6.123233995736766e-17,2.9700000000000277,432.48,431.27,254.81333333333336,412.588441349183,-14.208441349182976,0.5113338366408815
2024-03-21 16:00:00,0.18337786107345083,182.57,0.5262397688974482,0.3164345403899721,0.4130050333287988,16,3,81,-0.8660254037844384,-0.5000000000000004,1.0,6.123233995736766e-17,1.3799999999999957,201.15,204.82,254.0391666666667,201.50563205055627,-18.93563205055628,0.5015930922523157
2024-03-21 17:00:00,0.020236860993699656,20.23,0.4545016851227731,0.3103064066852367,0.5036049517072507,17,3,81,-0.9659258262890684,-0.2588190451025206,1.0,6.123233995736766e-17,0.0700000000000002,27.0,23.17,253.75708333333333,32.458548865681635,-12.228548865681635,0.5154135592112078
2024-03-21 18:00:00,0.0,0.0,0.4049109292248435,0.29637883008356536,0.586722894844239,18,3,81,-1.0,-1.8369701987210294e-16,1.0,6.123233995736766e-17,0.0,0.0,0.0,253.75708333333333,-5.139843183811628,5.139843183811628,0.551202482925532
2024-03-21 19:00:00,0.0,0.0,0.37794896485315366,0.2768802228412256,0.6411372602367026,19,3,81,-0.9659258262890684,0.2588190451025203,1.0,6.123233995736766e-17,0.0,0.0,0.0,253.75708333333333,0.6805221043174217,-0.6805221043174217,0.5392091672119781
2024-03-21 20:00:00,0.0,0.0,0.36350505536831956,0.24958217270194985,0.6721534485104066,20,3,81,-0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,0.0,0.0,0.0,253.75708333333333,1.1479597298469377,-1.1479597298469377,0.5382459756008255
2024-03-21 21:00:00,0.0,0.0,0.353394318728936,0.2194986072423398,0.6943273024078358,21,3,81,-0.7071067811865477,0.7071067811865474,1.0,6.123233995736766e-17,0.0,0.0,0.0,253.75708333333333,2.067104613098049,-2.067104613098049,0.5363520060257868
2024-03-21 22:00:00,0.0,0.0,0.34135772749157434,0.1938718662952646,0.714324581689566,22,3,81,-0.5000000000000004,0.8660254037844384,1.0,6.123233995736766e-17,0.0,0.0,0.0,253.75708333333333,0.9512218375064077,-0.9512218375064077,0.5386513693413991
2024-03-21 23:00:00,0.0,0.0,0.32835820895522383,0.1738161559888579,0.7303768194803428,23,3,81,-0.2588190451025215,0.965925826289068,1.0,6.123233995736766e-17,0.0,0.0,0.0,253.75708333333333,0.5686887186530867,-0.5686887186530867,0.5394396086078684
2024-03-22 00:00:00,0.0,0.0,0.3153586904188733,0.16267409470752087,0.7457488777037138,0,3,82,0.0,1.0,1.0,6.123233995736766e-17,0.0,0.0,0.0,253.75708333333333,-0.6619040312293629,0.6619040312293629,0.5419753407541398
2024-03-22 01:00:00,0.0,0.0,0.3110255175734232,0.15264623955431753,0.748469595973337,1,3,82,0.2588190451025207,0.9659258262890684,1.0,6.123233995736766e-17,0.0,0.0,0.0,253.75708333333333,0.9544111188317062,-0.9544111188317062,0.5386447975789855
2024-03-22 02:00:00,0.0,0.0,0.3033220991815119,0.14317548746518102,0.7558155353013196,2,3,82,0.4999999999999999,0.8660254037844387,1.0,6.123233995736766e-17,0.0,0.0,0.0,253.75708333333333,-0.19716993778928327,0.19716993778928327,0.5410177199812912
2024-03-22 03:00:00,0.0,0.0,0.2932113625421281,0.13370473537604455,0.7679227316011428,3,3,82,0.7071067811865475,0.7071067811865476,1.0,6.123233995736766e-17,0.0,0.0,0.0,253.75708333333333,0.08956921469298162,-0.08956921469298162,0.5404268716388048
2024-03-22 04:00:00,0.0,0.0,0.28791526239768894,0.1203342618384401,0.7695551625629167,4,3,82,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,0.0,0.0,0.0,253.75708333333333,1.342453166139303,-1.342453166139303,0.53784520673664
2024-03-22 05:00:00,0.0,0.0,0.28791526239768894,0.10696378830083564,0.7643857978506325,5,3,82,0.9659258262890684,0.2588190451025207,1.0,6.123233995736766e-17,0.0,0.0,0.0,253.75708333333333,1.999358514286563,-1.999358514286563,0.536491602135513
2024-03-22 06:00:00,0.12279687375388788,117.12,0.3495426095329802,0.1275766016713092,0.6771867773092095,6,3,82,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,6.060000000000002,94.05,105.95,254.71833333333333,104.9279624291551,12.192037570844903,0.5657340783787497
2024-03-22 07:00:00,0.3552416460642795,337.2,0.42705825710158873,0.14540389972144843,0.5669976873894709,7,3,82,0.9659258262890684,-0.2588190451025206,1.0,6.123233995736766e-17,19.150000000000038,281.27,297.5,257.04875,313.6839841247217,23.5160158752783,0.5890680170948471
2024-03-22 08:00:00,0.5933985963792966,560.88,0.49975926817525285,0.1481894150417827,0.48143109780982174,8,3,82,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17,34.370000000000005,500.62,508.27,259.55958333333336,543.602973198778,17.27702680122195,0.5762120944861436
2024-03-22 09:00:00,0.7903840019140282,770.15,0.5714973519499277,0.16100278551532032,0.3911032512583321,9,3,82,0.7071067811865476,-0.7071067811865475,1.0,6.123233995736766e-17,22.700000000000045,678.2,693.42,263.3908333333333,726.5692032789482,43.5807967210518,0.6304130598016054
2024-03-22 10:00:00,0.9248644230002393,903.95,0.6326432354357244,0.18272980501392755,0.31397088831451503,10,3,82,0.4999999999999999,-0.8660254037844387,1.0,6.123233995736766e-17,23.799999999999955,809.85,844.0,267.31166666666667,889.4657845417361,14.484215458263975,0.5704572893310782
2024-03-22 11:00:00,0.9814877581944333,976.25,0.6754935002407317,0.20835654596100275,0.2618691334512311,11,3,82,0.258819045102521,-0.9659258262890682,1.0,6.123233995736766e-17,8.299999999999955,876.22,888.28,271.4795833333333,946.0068652002923,30.24313479970772,0.6029297692546053
2024-03-22 12:00:00,0.9655175851343807,957.08,0.6995666827154549,0.23621169916434537,0.23044483743708344,12,3,82,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,11.449999999999932,894.53,898.4,274.0858333333333,965.0838518224376,-8.003851822437582,0.5241188763048074
2024-03-22 13:00:00,0.6949517505383205,695.25,0.7024554646124218,0.26350974930362114,0.21806556931029786,13,3,82,-0.2588190451025208,-0.9659258262890684,1.0,6.123233995736766e-17,1.8700000000000043,786.75,776.75,270.2733333333333,720.1777179783527,-24.92771797835269,0.48924593279457895
2024-03-22 14:00:00,0.6093787383363904,611.08,0.6807896003851709,0.2891364902506963,0.22786015508094137,14,3,82,-0.4999999999999997,-0.8660254037844388,1.0,6.123233995736766e-17,0.1999999999999318,567.5,646.28,272.08916666666664,600.6003558644996,10.479644135500394,0.5622055584183633
2024-03-22 15:00:00,0.4381330249621182,439.27,0.6379393355801636,0.3041782729805014,0.25479526595021085,15,3,82,-0.7071067811865471,-0.7071067811865479,1.0,6.123233995736766e-17,0.2300000000000182,398.38,432.48,273.7929166666667,458.51155248221755,-19.24155248221757,0.5009627193910756
2024-03-22 16:00:00,0.20961599808597178,210.12,0.5739046701974001,0.313091922005571,0.3073051285539382,16,3,82,-0.8660254037844384,-0.5000000000000004,1.0,6.123233995736766e-17,0.1500000000000056,182.57,201.15,274.94083333333333,230.48674285003582,-20.36674285003582,0.49864417705720915
